User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,Game Mode,Min Number of Players,user_rating_class
36.5,2,53.16,2,0,8,0,34.4,0,0,2,1,10,2
32.6,3,30.64,3,0,8,1,59.7,1,0,0,1,5,1
37.9,3,57.64,3,0,3,0,34.3,3,3,1,1,2,2
39.8,1,57.42,4,1,2,1,43.3,0,0,0,1,1,2
26.9,1,28.45,3,0,7,1,47.6,0,0,1,1,7,1
21.1,2,27.92,0,0,7,0,17.1,3,3,3,1,1,0
12.6,1,22.28,2,1,2,0,5.4,2,2,2,0,5,0
37.4,0,48.13,0,1,1,1,40.1,1,1,2,1,10,2
33.5,2,59.01,1,0,9,0,9.7,1,2,3,1,5,1
22.3,0,34.16,3,1,6,0,22.5,1,3,3,0,8,0
37.0,3,38.79,0,0,1,1,54.0,0,0,3,1,3,2
13.1,1,23.02,0,0,6,1,6.6,2,3,1,1,8,0
15.6,0,24.31,0,1,9,0,13.5,0,2,3,0,3,0
24.6,3,31.49,1,0,8,0,34.5,2,2,3,0,1,0
38.6,1,47.15,2,1,5,1,53.2,3,1,2,0,2,2
37.1,1,43.97,1,0,1,1,48.5,0,0,2,0,5,2
25.2,0,33.19,1,1,2,0,22.1,1,2,3,0,4,1
21.2,1,20.22,1,1,5,1,39.2,3,0,3,1,5,0
22.7,1,40.18,1,0,3,1,14.1,0,3,3,0,2,0
19.6,1,24.59,1,1,1,1,25.0,1,0,2,1,2,0
22.8,1,44.18,1,0,5,0,8.9,3,0,3,0,3,0
38.7,0,47.17,2,0,0,1,51.5,1,0,2,0,6,2
35.1,2,31.91,2,1,1,1,59.7,1,3,3,0,8,2
30.1,0,41.05,1,1,2,0,33.2,1,2,3,1,2,1
43.5,1,53.92,1,0,7,1,59.1,2,0,2,1,10,2
19.1,0,33.85,2,0,0,1,11.8,3,2,1,0,3,0
39.1,0,50.74,0,1,8,1,39.7,1,1,0,0,6,2
19.4,3,32.04,0,1,6,1,9.9,1,2,3,0,10,0
17.0,2,25.4,0,0,8,0,10.4,3,2,2,1,8,0
37.0,3,52.41,4,1,9,1,40.9,0,1,3,0,5,2
16.9,2,28.39,4,0,5,1,9.3,0,2,0,0,3,0
21.7,1,33.79,4,0,3,1,11.3,1,0,0,0,10,0
20.7,3,34.24,2,0,4,1,12.9,0,3,1,1,7,0
23.5,3,41.93,2,0,3,0,7.4,3,0,3,0,7,0
41.4,0,56.61,4,1,6,1,50.0,1,3,1,0,8,2
32.7,3,44.04,2,0,1,0,36.0,2,1,2,1,5,1
49.3,3,59.87,3,1,2,1,59.2,3,3,3,0,4,2
31.4,3,53.03,4,0,4,1,17.9,3,2,3,1,5,1
37.4,2,41.72,1,1,6,1,50.0,0,0,2,0,4,2
40.4,3,47.78,2,1,6,0,54.3,3,0,1,0,4,2
24.5,3,24.19,3,1,9,1,43.2,2,3,3,1,2,0
40.2,1,53.92,3,0,7,0,39.1,3,3,2,1,7,2
31.2,0,38.95,2,0,1,1,35.3,1,1,2,0,1,1
35.2,0,52.28,4,0,9,1,24.2,2,2,0,0,6,2
19.8,1,25.6,1,1,6,0,23.7,3,0,1,1,5,0
37.5,2,40.73,2,1,9,1,52.0,3,1,1,0,8,2
24.7,0,22.13,0,1,6,1,46.3,0,1,0,1,10,0
41.5,1,49.96,4,1,9,0,58.8,2,1,3,0,7,2
35.8,3,57.17,3,1,8,1,20.5,3,1,2,1,7,2
36.0,2,46.06,2,0,4,0,47.6,1,0,3,1,4,2
14.9,0,20.19,4,1,8,1,19.2,3,1,3,0,1,0
34.9,0,54.72,0,0,3,0,20.2,2,2,2,1,8,1
35.5,0,37.09,0,0,5,0,57.0,1,1,3,0,10,2
23.7,2,37.53,4,0,5,1,14.9,0,0,3,0,10,0
28.5,2,20.81,4,0,0,1,56.1,1,3,0,0,4,1
31.5,3,48.03,2,1,8,1,19.0,0,1,1,1,3,1
17.6,2,20.39,3,0,1,0,29.0,3,0,1,1,3,0
25.1,3,42.3,0,0,5,0,14.4,1,1,0,0,1,1
40.8,3,49.2,2,1,8,1,51.3,3,1,1,0,8,2
40.4,0,56.47,3,1,6,0,35.5,1,3,3,1,10,2
24.1,2,41.46,3,0,1,0,8.5,1,0,1,0,8,0
32.8,2,51.65,1,1,4,0,27.5,2,3,1,1,5,1
17.2,2,29.99,0,0,1,1,8.9,2,2,2,0,6,0
21.2,3,31.97,4,1,2,0,22.3,1,1,2,0,8,0
35.0,0,51.88,1,1,2,0,35.7,0,2,0,0,4,2
22.4,1,32.76,3,1,8,1,22.0,2,2,2,1,8,0
26.7,2,40.98,1,1,4,0,15.3,0,0,3,0,2,1
36.5,2,57.61,3,1,8,0,26.9,2,0,2,0,3,2
29.2,0,35.75,0,0,5,1,32.2,2,3,2,1,10,1
33.0,3,46.25,0,0,0,1,31.4,2,3,2,0,6,1
15.7,2,26.0,0,0,5,0,5.2,2,0,0,0,6,0
16.3,1,21.16,3,1,1,0,21.6,2,0,2,1,8,0
26.6,3,28.82,1,0,7,0,35.0,0,2,0,0,3,1
17.0,3,29.85,3,0,4,1,7.4,0,0,3,0,7,0
16.0,3,28.56,2,1,2,0,9.6,2,2,0,1,6,0
36.0,2,40.93,1,1,6,0,57.0,2,1,3,0,5,2
47.7,0,59.82,4,1,6,1,54.5,0,0,0,1,10,2
43.4,3,56.32,4,1,3,1,53.0,3,2,3,1,1,2
38.1,2,44.3,3,0,5,1,51.1,0,0,0,1,10,2
25.0,2,25.8,2,0,8,1,45.9,0,3,2,1,8,1
40.3,0,54.4,3,1,1,1,38.3,1,0,1,1,3,2
18.2,0,27.34,0,1,5,0,17.6,3,1,2,1,4,0
27.2,3,24.56,1,0,8,1,51.0,1,3,0,1,8,1
23.6,2,33.97,4,0,0,0,20.8,1,0,1,1,8,0
24.5,2,32.13,2,0,5,1,28.5,3,2,3,0,10,0
35.3,0,48.8,0,1,4,0,40.7,3,3,1,1,4,2
38.1,0,55.74,0,1,8,0,38.7,3,2,2,0,7,2
24.7,0,21.44,3,0,7,0,40.6,3,2,3,1,1,0
29.5,1,34.13,0,1,8,0,46.1,0,1,1,0,5,1
36.5,0,52.9,1,1,8,0,30.5,1,1,2,1,8,2
42.1,2,50.12,1,1,3,1,58.4,3,1,0,0,6,2
28.0,1,25.18,2,1,3,0,47.8,0,1,0,0,2,1
26.4,1,52.41,0,0,1,0,6.0,0,0,2,0,4,1
34.2,1,57.05,4,0,2,1,13.0,0,0,3,0,8,1
23.9,2,33.87,3,0,2,1,25.4,2,2,3,1,1,0
30.6,1,37.45,2,0,0,1,40.0,1,0,0,1,1,1
13.4,0,25.81,1,1,6,0,6.3,1,0,0,0,7,0
21.2,2,36.11,3,1,4,0,6.3,2,3,3,1,7,0
27.0,0,32.78,4,1,5,1,32.9,3,2,1,0,8,1
22.9,0,26.13,3,0,9,1,38.0,1,0,3,0,2,0
36.2,3,50.49,0,0,4,1,42.7,2,3,1,1,2,2
44.9,1,58.69,4,0,2,1,55.1,3,3,1,0,5,2
22.1,2,36.19,1,1,2,1,9.8,2,1,1,1,10,0
25.5,2,25.76,0,1,7,1,46.3,1,1,0,1,5,1
42.4,0,49.19,3,0,4,0,58.1,1,1,3,1,6,2
36.7,3,50.82,3,0,5,1,42.9,2,1,1,1,7,2
40.6,1,58.86,1,0,9,1,30.7,0,1,2,1,6,2
30.5,1,25.2,3,0,1,0,54.1,2,1,3,0,3,1
34.0,0,44.39,0,1,3,1,35.3,1,3,1,1,6,1
28.7,0,32.98,4,1,0,1,44.0,0,2,1,1,3,1
39.1,0,47.51,4,1,8,1,45.7,2,1,1,0,3,2
38.8,2,54.97,3,0,0,0,36.0,1,3,0,1,10,2
33.1,3,33.88,2,0,0,1,53.4,3,0,3,0,2,1
36.3,0,56.31,3,1,1,0,25.8,2,2,1,1,4,2
26.8,0,38.38,2,1,4,1,27.9,1,2,2,1,3,1
30.6,0,46.85,4,0,8,1,30.2,3,2,1,0,10,1
17.7,1,23.96,1,0,8,1,16.8,1,3,1,0,7,0
24.3,0,28.97,2,0,6,1,35.9,0,0,2,1,3,0
23.2,1,25.25,4,0,5,0,31.0,2,3,3,0,3,0
28.8,3,28.33,0,0,7,1,44.6,2,3,1,1,4,1
32.9,1,43.02,1,0,4,0,32.8,1,2,3,0,10,1
12.5,1,21.31,3,1,3,0,9.1,2,3,2,0,10,0
18.1,3,32.13,2,0,2,1,6.0,3,3,0,0,2,0
24.0,1,38.09,0,1,6,1,16.8,2,3,1,0,7,0
23.5,1,23.2,3,1,1,1,44.9,3,3,2,1,1,0
23.5,0,22.99,3,1,8,0,42.8,3,3,3,1,1,0
29.1,0,37.64,4,1,7,0,38.1,2,0,1,1,7,1
35.8,3,49.7,3,0,0,1,31.3,2,2,3,1,7,2
27.4,1,34.36,3,0,6,1,28.7,2,1,2,1,5,1
30.2,1,32.72,1,0,1,1,49.8,0,1,3,0,5,1
16.1,0,20.76,4,0,5,1,20.9,1,2,3,1,6,0
18.1,0,31.1,0,0,9,0,5.6,1,1,2,1,3,0
14.4,1,27.7,0,1,5,1,7.9,1,3,1,0,2,0
24.5,3,28.88,2,1,5,0,36.9,1,3,0,0,6,0
16.1,2,22.59,1,0,4,0,18.5,2,1,3,1,8,0
18.1,0,24.29,0,1,0,1,15.8,3,3,1,0,5,0
17.8,1,27.07,0,0,5,1,18.6,3,0,3,0,1,0
34.9,2,34.85,2,0,2,1,53.0,2,0,0,1,8,1
22.9,2,33.58,1,1,8,1,24.8,2,1,3,0,8,0
24.5,3,36.09,0,0,1,0,20.5,1,0,1,0,6,0
22.8,3,24.05,2,0,1,1,30.0,1,1,0,1,10,0
23.0,2,21.1,4,1,8,1,46.7,1,3,2,1,4,0
31.2,2,40.78,4,0,0,0,29.3,2,2,1,0,3,1
28.9,0,51.63,1,0,9,0,8.5,1,0,2,0,1,1
33.9,2,49.47,1,0,8,1,34.2,2,0,1,1,1,1
26.4,0,25.1,0,1,6,0,48.5,0,2,2,1,7,1
27.1,0,26.55,3,1,2,1,42.1,2,0,2,0,5,1
31.8,3,52.69,3,1,7,0,16.1,1,1,3,0,3,1
30.0,2,42.47,2,0,3,1,33.5,1,3,3,0,1,1
20.6,1,22.5,1,1,8,0,24.7,0,1,1,1,10,0
42.8,3,51.67,2,0,1,0,53.3,0,3,1,0,6,2
43.1,0,56.87,2,1,5,1,44.2,2,2,2,1,4,2
31.8,0,35.01,4,0,2,1,41.4,3,3,1,1,4,1
22.8,3,36.97,3,0,0,0,17.3,0,2,0,0,7,0
36.1,0,40.75,3,0,4,0,47.0,1,1,3,1,5,2
31.2,2,46.12,2,0,9,0,23.5,3,2,0,0,3,1
19.6,2,22.01,2,1,5,1,27.6,1,3,0,1,6,0
31.5,2,49.34,2,0,6,1,19.1,0,2,3,0,6,1
41.2,2,56.53,0,0,1,1,40.3,3,0,2,1,7,2
31.7,2,55.9,4,0,2,1,6.3,2,2,2,0,1,1
33.6,1,57.67,3,1,8,1,20.2,3,0,2,1,8,1
32.3,3,49.79,0,1,2,0,25.4,0,2,1,1,2,1
16.8,3,22.01,1,0,6,1,21.6,0,0,2,0,6,0
29.5,2,44.42,2,1,2,0,18.0,0,0,2,0,6,1
43.4,1,56.76,0,0,5,0,52.6,1,3,2,0,2,2
32.3,2,53.47,3,0,3,1,17.9,0,1,1,1,1,1
20.4,3,29.34,3,0,6,1,21.8,0,2,1,1,3,0
22.0,3,20.45,2,0,2,0,43.8,1,1,3,1,6,0
40.6,3,57.03,1,0,8,1,35.1,0,0,1,0,8,2
19.9,1,30.26,3,0,9,0,10.2,2,3,1,0,2,0
22.5,1,34.61,0,0,6,0,13.2,0,2,2,1,2,0
38.4,1,41.17,4,1,9,1,59.7,1,2,1,1,3,2
23.0,3,22.01,2,0,7,0,44.0,2,0,1,1,7,0
29.0,3,35.26,3,1,8,0,32.4,2,2,2,1,6,1
29.1,3,31.9,4,1,6,0,40.3,0,3,2,0,10,1
32.7,3,31.68,4,1,2,0,54.6,1,2,0,0,7,1
28.1,2,23.38,4,0,6,1,56.9,3,1,1,1,8,1
37.0,2,50.02,2,1,8,0,38.7,3,3,2,0,3,2
22.1,1,23.72,1,1,0,1,40.3,1,2,2,1,1,0
17.6,0,27.79,4,1,1,1,18.7,2,3,2,0,1,0
18.4,2,28.9,0,1,1,1,11.1,2,1,1,1,2,0
38.0,2,41.83,3,1,1,1,58.0,2,3,1,1,5,2
40.0,3,49.52,3,0,2,0,44.6,1,1,2,1,5,2
18.5,2,31.08,0,1,6,1,5.5,3,3,2,1,8,0
31.0,1,32.24,0,0,0,0,45.5,3,1,3,1,2,1
26.7,2,23.48,3,0,2,0,53.1,2,2,1,1,6,1
22.3,0,22.88,3,1,4,0,38.7,3,1,1,1,10,0
39.2,0,49.78,0,0,6,1,41.3,3,3,2,0,5,2
35.5,3,54.76,2,0,7,0,25.1,2,2,2,0,6,2
38.3,3,50.46,2,0,6,0,39.9,1,3,0,1,7,2
29.9,2,24.34,0,1,4,0,54.4,3,2,1,1,2,1
35.7,1,52.01,3,0,2,0,38.2,2,1,2,1,2,2
23.0,3,22.88,2,1,4,0,41.4,1,3,3,0,1,0
18.9,1,30.48,0,0,1,0,10.1,3,0,1,1,5,0
32.5,3,50.61,3,0,9,1,27.2,2,3,2,0,3,1
30.0,0,29.99,4,0,7,1,51.2,2,3,0,0,6,1
31.1,2,29.9,4,1,7,1,53.2,1,2,1,0,3,1
32.0,1,58.09,3,1,7,1,15.2,1,3,0,1,8,1
38.6,1,56.63,1,1,5,1,27.9,1,3,3,1,7,2
28.2,0,35.52,2,1,3,0,35.1,0,1,2,0,1,1
40.0,0,56.51,0,0,1,1,36.1,1,3,1,1,5,2
21.2,2,28.41,4,1,5,1,19.4,1,0,2,1,8,0
38.4,2,47.07,2,0,6,0,43.9,1,2,3,1,6,2
43.4,1,58.96,2,0,0,0,43.8,3,3,2,0,6,2
36.7,2,55.36,2,1,3,0,30.4,1,2,0,1,10,2
13.1,3,21.42,1,1,8,0,8.7,2,2,1,1,4,0
13.2,3,21.29,1,0,4,0,11.3,1,3,2,0,3,0
29.1,3,35.5,4,0,9,0,43.5,3,1,1,0,10,1
29.2,1,50.82,4,0,2,0,17.8,2,1,0,1,5,1
22.2,2,29.11,0,0,5,1,27.6,0,3,2,0,1,0
19.4,2,29.8,2,0,6,1,16.2,1,2,3,1,1,0
27.8,2,49.46,3,0,1,0,13.7,2,3,3,1,7,1
17.1,0,20.37,1,1,2,0,29.5,2,2,3,1,10,0
23.6,3,43.06,4,0,7,0,12.5,0,0,2,0,8,0
32.4,3,59.36,3,0,1,1,9.7,1,3,3,0,6,1
31.4,1,46.54,4,1,6,0,31.3,1,2,3,1,8,1
24.7,2,20.73,0,0,7,0,51.3,3,1,0,0,5,0
33.3,2,45.25,0,0,8,0,36.8,1,1,3,0,5,1
13.7,3,21.65,1,0,3,0,13.0,2,3,3,1,3,0
25.9,0,29.35,2,0,5,0,36.0,2,0,2,1,6,1
22.6,3,30.37,3,1,7,0,20.3,3,0,1,0,3,0
31.7,1,52.32,2,0,5,0,13.6,1,1,2,1,3,1
18.5,3,24.6,3,0,2,0,22.3,1,0,3,0,7,0
31.6,2,33.99,3,1,1,1,47.3,0,1,2,1,10,1
23.0,2,36.05,3,0,8,1,22.3,3,3,1,0,4,0
26.2,3,21.28,3,1,0,0,46.1,1,1,2,1,8,1
36.6,0,48.26,3,1,2,0,37.4,2,2,1,0,10,2
35.9,0,49.14,4,1,1,0,41.1,3,1,2,1,4,2
38.0,1,46.82,2,1,1,0,46.7,0,0,1,0,6,2
27.6,0,47.39,0,1,1,0,13.9,1,0,2,0,10,1
40.1,3,59.15,2,1,7,1,33.8,3,1,1,1,5,2
30.6,0,33.79,1,0,1,1,39.1,3,1,2,0,8,1
36.9,0,41.0,2,0,9,1,49.4,2,2,0,0,8,2
16.4,1,22.95,4,1,3,1,22.4,0,3,2,1,10,0
33.3,3,46.62,4,0,6,0,37.8,0,0,3,0,2,1
36.0,2,52.06,0,0,2,0,28.9,2,1,1,0,3,2
40.0,1,59.9,1,0,6,1,30.3,2,3,0,1,2,2
37.3,1,45.77,3,0,4,1,53.2,0,3,0,0,8,2
30.6,1,54.5,4,1,0,1,6.8,1,1,3,0,2,1
33.7,3,38.7,3,0,8,0,51.0,3,3,1,0,3,1
19.8,2,34.22,3,0,6,0,9.8,2,2,0,0,4,0
28.3,2,39.95,1,0,6,1,22.4,2,0,3,0,4,1
40.4,2,47.59,3,1,8,1,51.2,1,0,0,0,1,2
38.7,0,49.46,2,1,9,0,45.4,1,0,0,1,5,2
41.9,2,56.05,0,0,6,0,42.3,3,0,2,0,2,2
17.1,1,22.0,4,1,0,0,23.4,3,0,0,0,2,0
19.3,3,35.2,3,0,3,1,5.1,3,2,1,1,7,0
35.7,2,39.58,1,1,5,1,58.2,1,3,2,0,5,2
38.5,2,46.38,4,0,8,0,57.2,2,3,3,0,5,2
25.3,1,28.6,0,1,8,1,37.6,3,0,1,0,1,1
34.8,2,52.49,2,1,0,1,33.2,3,0,0,1,3,1
41.0,1,46.2,4,0,6,0,57.9,3,1,3,0,3,2
27.8,2,44.92,2,0,3,0,16.9,0,3,0,0,8,1
21.6,3,40.71,2,0,2,1,9.7,2,3,3,1,6,0
39.0,3,48.99,2,1,7,0,42.3,3,0,1,1,2,2
20.8,0,26.86,0,0,6,0,20.2,3,3,0,0,4,0
28.3,3,25.09,1,0,3,0,58.5,0,0,0,1,8,1
31.4,0,41.95,2,0,2,0,37.6,1,3,2,0,4,1
35.2,3,47.09,1,1,9,1,41.5,1,0,0,1,7,2
28.2,2,41.93,3,1,2,1,30.7,0,3,1,1,1,1
33.1,1,41.01,0,0,9,0,38.3,2,3,1,0,4,1
33.8,1,57.15,4,1,3,0,19.1,0,3,2,1,7,1
41.3,1,53.62,3,1,6,1,52.3,0,2,2,0,5,2
36.1,0,36.59,0,1,8,1,55.9,0,2,3,0,10,2
18.1,3,21.66,0,1,2,1,20.9,0,1,2,0,6,0
34.4,1,40.8,1,0,0,1,47.4,1,2,0,1,4,1
28.6,0,40.89,3,1,5,1,21.1,0,1,0,0,8,1
17.2,0,28.08,4,1,8,1,12.0,1,3,0,1,2,0
26.2,1,20.48,2,1,1,1,46.8,1,0,2,1,10,1
24.8,0,28.42,1,0,5,1,36.9,3,2,1,0,1,0
35.6,0,51.51,0,1,6,1,30.3,1,3,1,0,4,2
32.0,3,53.95,3,1,3,1,14.1,1,3,2,0,10,1
44.6,2,53.03,3,0,3,0,58.0,1,1,1,1,1,2
19.5,0,28.31,1,1,1,1,20.6,1,2,0,1,6,0
25.3,2,46.46,0,0,8,0,7.7,3,2,3,0,5,1
42.4,3,58.14,0,1,0,0,49.5,3,3,0,0,1,2
43.3,3,48.08,4,0,4,0,58.3,0,2,0,0,5,2
35.4,1,35.79,0,0,6,0,57.5,0,1,0,0,5,2
25.2,3,40.09,0,0,2,1,12.9,1,3,1,1,3,1
36.6,3,50.35,1,0,3,0,43.0,2,0,0,0,7,2
23.2,1,22.01,4,1,0,0,42.5,3,2,3,0,2,0
40.3,3,50.32,3,1,9,1,45.2,2,1,0,0,6,2
21.2,2,22.06,2,1,6,0,32.4,0,1,3,1,4,0
38.0,2,54.17,0,0,8,1,33.5,3,2,3,0,10,2
38.5,1,59.37,1,1,9,1,35.1,2,3,3,1,2,2
23.0,2,23.1,1,0,7,1,36.9,3,0,2,0,6,0
34.2,1,54.8,1,0,3,1,16.8,2,0,1,0,6,1
30.9,1,25.04,1,0,4,1,58.9,1,3,2,0,8,1
30.6,2,48.28,3,0,9,0,16.1,1,0,1,0,1,1
41.6,1,56.4,4,0,0,1,42.5,2,2,0,0,10,2
39.3,0,46.39,0,1,2,1,58.4,3,3,1,1,6,2
43.0,0,55.17,4,0,7,1,51.4,3,2,2,0,4,2
22.5,2,27.6,0,1,0,1,27.2,1,1,3,0,2,0
27.7,1,41.48,2,1,8,0,25.5,1,0,0,1,6,1
24.5,3,20.22,4,1,4,0,53.2,3,3,2,1,8,0
20.4,0,39.09,3,0,1,1,6.8,0,0,3,1,6,0
25.3,2,34.51,1,0,8,1,31.8,2,1,2,0,3,1
22.6,0,40.88,1,0,2,0,6.4,1,1,3,1,2,0
30.3,0,31.0,3,1,0,0,50.7,1,0,0,0,8,1
20.1,3,30.56,2,1,9,1,12.1,2,0,2,1,1,0
39.1,0,56.88,0,0,8,0,38.5,3,0,2,1,1,2
19.5,0,29.72,3,0,4,0,11.9,2,2,2,1,5,0
27.4,0,50.98,1,1,7,0,11.2,0,3,0,0,4,1
31.7,3,48.94,1,0,1,0,27.2,2,3,3,0,2,1
26.0,2,48.74,4,1,2,0,8.0,1,2,3,1,1,1
32.4,0,29.77,4,0,9,0,57.9,1,2,3,0,4,1
28.7,1,27.12,0,0,4,1,55.2,1,1,1,1,5,1
35.7,2,58.5,4,1,8,1,26.0,3,3,2,1,2,2
41.8,3,50.76,2,1,1,0,51.1,2,3,1,0,10,2
36.2,1,50.43,1,0,8,0,30.7,1,0,3,0,1,2
41.4,1,56.5,2,0,0,1,42.2,2,0,2,0,6,2
32.9,3,39.35,3,1,4,0,47.9,2,0,3,0,10,1
27.8,3,52.09,4,1,7,1,12.0,1,0,3,0,7,1
19.4,2,33.7,4,0,3,1,7.0,0,3,2,0,2,0
28.5,3,52.41,0,1,4,0,5.9,3,2,1,0,5,1
25.5,1,21.7,3,0,8,1,54.4,2,1,3,0,4,1
35.0,0,40.89,1,1,0,1,47.7,3,2,1,1,8,2
16.6,1,24.01,4,0,0,0,16.1,0,3,0,0,4,0
33.2,0,48.34,0,1,5,1,29.1,0,1,3,1,6,1
40.2,0,54.29,3,1,4,0,45.3,0,0,2,1,2,2
42.2,0,49.34,3,1,5,1,59.8,3,0,3,1,4,2
30.8,3,31.7,1,1,1,1,44.4,1,1,0,1,4,1
31.5,3,39.59,2,1,2,1,34.0,0,3,0,1,5,1
33.5,1,44.74,1,0,1,0,35.1,1,3,0,0,2,1
34.9,0,47.34,2,0,8,1,35.2,0,0,3,1,7,1
43.6,2,59.19,0,1,5,1,46.1,0,2,1,1,6,2
17.1,2,31.21,0,1,5,0,10.5,3,3,3,1,5,0
19.4,3,31.45,0,1,7,1,12.6,1,0,3,0,4,0
35.8,2,46.77,1,0,5,1,41.2,3,1,0,1,1,2
36.0,3,53.52,1,0,3,0,29.1,2,3,0,0,8,2
30.5,2,56.36,2,1,4,0,5.4,1,2,2,0,4,1
30.1,3,21.57,0,1,5,1,57.9,2,1,3,1,7,1
28.6,2,36.64,4,1,1,0,38.3,0,3,1,1,6,1
30.7,0,32.02,0,0,7,0,48.1,1,0,2,1,1,1
34.1,1,57.75,1,0,8,1,21.1,1,0,0,0,1,1
23.6,2,24.31,0,0,8,1,33.8,0,3,2,0,4,0
24.8,3,38.52,4,0,2,1,19.9,0,1,2,1,3,0
37.6,0,56.09,4,1,7,0,27.2,2,3,2,1,5,2
24.8,2,23.85,3,1,9,0,48.4,2,1,1,1,6,0
22.5,3,31.7,4,0,7,1,16.2,3,1,0,0,2,0
33.5,2,35.3,1,1,7,0,55.4,3,2,1,1,1,1
17.0,1,27.63,4,0,7,1,6.5,0,2,1,1,10,0
20.8,3,32.0,3,0,0,0,15.4,2,2,0,1,10,0
40.2,0,58.97,1,0,0,0,41.7,0,3,2,0,1,2
19.8,2,36.68,1,1,8,1,10.3,1,2,0,1,7,0
30.8,2,36.78,0,1,3,1,45.1,2,1,2,0,5,1
35.9,3,43.44,4,0,1,0,40.7,1,3,0,0,5,2
31.7,0,39.33,1,1,7,1,45.6,3,3,1,0,1,1
17.7,2,26.3,3,0,3,0,17.4,1,2,2,0,5,0
36.0,2,38.23,4,1,5,0,57.8,0,3,1,0,6,2
33.6,2,29.34,4,1,3,0,58.6,2,2,0,0,3,1
29.1,2,54.11,4,0,1,1,12.8,1,0,3,1,10,1
42.1,0,59.65,1,0,1,1,45.0,2,3,3,0,5,2
30.4,1,42.96,3,1,0,1,30.0,2,3,2,0,2,1
33.0,1,43.09,0,0,9,0,43.6,1,0,1,0,1,1
22.5,1,28.4,3,0,1,1,31.2,1,1,0,1,4,0
29.1,2,26.76,2,1,9,0,57.8,1,1,1,1,10,1
16.5,3,23.73,0,0,7,1,12.2,3,0,3,1,8,0
19.5,2,35.75,4,0,0,0,6.4,2,1,3,1,8,0
25.9,2,35.4,4,1,2,0,23.3,3,0,1,0,5,1
18.6,2,32.18,2,1,1,0,8.2,1,0,2,0,2,0
40.3,1,57.82,4,1,2,0,37.1,1,3,3,0,1,2
30.6,0,27.83,1,0,2,0,53.5,2,1,3,0,4,1
22.1,0,34.93,1,0,6,0,15.8,3,0,2,1,5,0
24.0,3,42.07,2,0,1,0,7.2,2,2,3,1,8,0
29.6,3,47.78,0,0,9,1,17.6,0,3,2,0,1,1
33.6,2,51.5,4,1,1,1,31.6,2,1,2,0,3,1
22.7,3,34.89,3,0,7,1,21.8,3,3,2,0,6,0
17.5,0,24.05,0,1,4,1,15.9,3,0,0,0,3,0
27.7,2,39.53,4,1,2,0,24.2,0,1,1,0,2,1
27.1,1,43.68,2,1,5,1,17.0,1,3,2,1,4,1
23.9,3,22.09,2,0,9,1,49.3,3,0,2,0,7,0
23.8,0,37.47,0,1,6,1,22.9,0,0,3,0,2,0
22.5,2,31.56,3,0,5,0,27.1,1,0,3,0,4,0
33.3,3,32.89,1,1,2,1,51.4,3,3,2,0,1,1
26.3,3,43.22,0,0,1,0,13.2,2,3,0,0,8,1
37.4,1,51.0,0,1,6,1,44.2,3,0,3,0,1,2
37.6,2,38.67,2,0,5,0,55.2,2,0,0,0,6,2
23.6,2,25.16,3,0,8,1,40.2,3,3,2,1,8,0
28.6,0,37.79,0,1,8,0,33.1,3,0,2,1,1,1
31.8,2,55.93,4,1,2,0,10.0,3,3,3,1,10,1
24.8,1,45.92,2,0,3,1,8.9,2,0,1,1,7,0
36.5,0,37.54,3,0,1,0,58.5,0,0,1,1,1,2
36.4,0,46.41,1,1,9,0,37.5,0,2,1,1,2,2
19.2,2,27.55,4,1,2,1,23.9,1,0,2,0,8,0
16.2,3,24.47,4,0,6,1,7.3,1,1,1,0,5,0
25.1,2,28.95,0,0,3,0,30.0,2,1,3,0,1,1
32.1,3,34.99,3,0,8,1,54.2,2,2,0,0,8,1
37.2,1,51.25,4,0,6,0,40.8,2,2,1,1,6,2
32.0,0,30.58,3,1,1,0,52.7,2,1,2,1,7,1
33.6,2,33.93,3,1,3,0,58.1,1,3,1,0,4,1
27.3,2,34.74,3,1,8,1,29.3,3,1,3,1,7,1
24.5,2,45.99,4,0,7,0,10.7,2,2,0,0,1,0
16.4,2,31.44,2,1,7,1,6.3,1,0,3,0,6,0
37.1,1,41.94,3,1,7,1,51.0,0,2,2,0,8,2
27.7,3,31.96,1,1,8,0,36.6,3,1,3,1,2,1
25.8,1,39.71,2,0,1,0,15.7,0,1,3,0,5,1
17.2,0,20.78,0,1,4,0,22.4,1,0,1,0,2,0
33.9,2,33.1,1,0,4,0,54.9,3,2,3,1,8,1
38.4,0,47.85,2,0,2,0,54.9,0,3,3,0,3,2
20.7,0,38.79,3,0,4,0,6.4,0,2,2,0,1,0
24.9,1,48.14,1,0,4,0,7.1,0,1,3,1,8,0
27.6,1,26.34,0,1,1,0,42.2,0,0,2,1,8,1
25.4,2,41.63,4,1,6,0,19.0,0,2,2,1,8,1
16.4,3,22.09,0,1,3,0,24.2,1,1,2,0,1,0
19.8,3,27.57,1,0,6,0,22.8,2,3,3,0,7,0
32.3,2,42.08,4,1,9,1,38.0,0,2,2,1,3,1
35.1,0,34.61,0,0,4,0,55.9,1,3,3,0,1,2
41.6,1,51.25,1,0,1,0,55.9,0,3,2,1,3,2
